max_pf 114 min_pf 9
individual T0 sigma disp_rate r0 patch_no mut_eff
9 289.625 7.69333 0.01 1 10 0
19 289.625 7.69333 0.01 1 10 0
34 290.379 7.76896 0.01 1 10 -0.000541639
35 289.625 7.69333 0.01 1 11 0
96 289.625 7.69333 0.01 1 10 0
106 308.074 8.39663 0.01 1 72 0
149 307.319 8.15271 0.01 1 72 0
171 289.625 7.69333 0.01 1 11 0
194 308.723 8.11725 0.01 1 72 0
204 289.159 7.79867 0.01 1 11 0
287 287.319 7.79867 0.01 1 10 0
324 307.434 8.11725 0.01 1 72 0
418 292.154 7.79867 0.01 1 11 0
423 289.643 7.69333 0.01 1 11 0
463 289.625 7.69333 0.01 1 10 0
504 289.625 7.71964 0.01 1 11 0.000498638
536 289.643 7.69333 0.01 1 9 0
622 308.074 8.3064 0.01 1 72 0
639 289.625 7.69333 0.01 1 11 0
701 325.334 8.40642 0.01 1 113 0
737 308.308 8.25616 0.01 1 72 0
738 289.625 7.69333 0.01 1 10 0
900 290.379 7.671 0.01 1 11 -0.00240552
961 307.812 7.79246 0.01 1 72 0
989 289.625 7.69333 0.01 1 11 0
994 308.308 8.22794 0.01 1 72 0
1029 307.319 8.15271 0.01 1 72 0
1067 290.379 7.76971 0.01 1 11 0
1071 326.169 8.40642 0.01 1 113 0
1090 288.825 7.79867 0.01 1 11 0
1130 289.625 7.79867 0.01 1 10 0
1226 290.379 7.79867 0.01 1 11 0
1243 289.625 7.69333 0.01 1 11 0
1264 286.979 7.74649 0.01 1 10 0
1315 289.643 7.69333 0.01 1 9 0
1351 289.625 7.69333 0.01 1 11 0
1367 292.154 7.79867 0.01 1 9 0
1414 289.625 7.69333 0.01 1 9 0
1444 289.643 7.69333 0.01 1 11 -0.000247791
1506 289.625 7.69333 0.01 1 11 0
1566 289.625 7.69333 0.01 1 10 0
1568 307.292 8.25616 0.01 1 72 0
1629 289.625 7.69333 0.01 1 11 0
1710 309.303 7.96103 0.01 1 72 0
1726 292.154 7.79867 0.01 1 11 0
1855 289.625 7.69333 0.01 1 10 0
1870 289.625 7.69333 0.01 1 9 0
1871 289.643 7.69333 0.01 1 11 0
1904 289.102 7.69333 0.01 1 10 0
1905 289.625 7.69333 0.01 1 11 0
1944 289.973 7.69333 0.01 1 11 0
1974 289.625 7.69333 0.01 1 11 0
2012 289.625 7.79867 0.01 1 11 0
2154 308.308 8.22794 0.01 1 72 0
2171 289.625 7.69333 0.01 1 10 0
2173 289.625 7.69333 0.01 1 11 0
2192 289.625 7.69333 0.01 1 10 0
2194 289.625 7.69333 0.01 1 10 0
2216 290.379 7.79867 0.01 1 10 0
2262 287.171 7.69333 0.01 1 10 0
2280 307.292 8.25616 0.01 1 72 0
2299 289.102 7.69333 0.01 1 10 0
2332 289.625 7.69333 0.01 1 10 0
2443 289.625 7.69333 0.01 1 11 0
2480 307.626 7.45346 0.01 1 72 0
2502 307.319 8.15271 0.01 1 72 0
2506 289.643 7.67867 0.01 1 10 0
2533 290.379 7.976 0.01 1 11 0
2558 292.154 7.79867 0.01 1 11 0
2571 289.625 7.69333 0.01 1 11 0
2573 289.625 7.69333 0.01 1 10 0
2635 289.625 7.79867 0.01 1 10 0
2793 292.154 7.79867 0.01 1 11 0
2798 289.625 7.69333 0.01 1 11 0
2807 309.303 7.96103 0.01 1 72 0
2818 307.204 7.71144 0.01 1 72 0
2819 289.625 7.79867 0.01 1 11 0
2843 289.973 7.69333 0.01 1 11 0
2873 290.379 7.79867 0.01 1 11 0
2913 290.379 7.976 0.01 1 11 0
2959 309.303 7.96103 0.01 1 72 0
3056 291.489 7.79867 0.01 1 11 0.00672144
3071 308.935 7.95685 0.01 1 72 0
3086 289.625 7.69333 0.01 1 10 0
3101 289.625 7.69333 0.01 1 11 0
3139 289.625 7.69333 0.01 1 11 0
3146 289.625 7.69333 0.01 1 10 0
3147 289.625 7.69333 0.01 1 10 0
3197 289.625 7.69333 0.01 1 11 0
3219 289.625 7.79867 0.01 1 11 0
3256 292.956 7.79867 0.01 1 11 0
3267 307.292 8.25616 0.01 1 72 0
3392 292.956 7.79867 0.01 1 10 0
3505 308.083 8.02438 0.01 1 72 0
3558 307.669 8.20686 0.01 1 72 0
3609 289.625 7.69333 0.01 1 9 0
3634 306.894 8.15759 0.01 1 72 0
3658 289.625 7.66086 0.01 1 10 0
3798 289.625 7.69333 0.01 1 10 0
3818 290.116 7.79867 0.01 1 10 0
3851 289.625 7.69333 0.01 1 10 0
3870 325.129 8.40642 0.01 1 112 0
3897 289.625 7.79867 0.01 1 11 0
3902 289.625 7.69333 0.01 1 11 0
3906 322.688 8.40642 0.01 1 112 -0.0135609
3907 289.625 7.80527 0.01 1 9 0.00206619
3918 289.625 7.69333 0.01 1 11 0
3923 311.061 7.76897 0.01 1 72 0
3925 326.444 8.40642 0.01 1 113 0.00230031
3981 292.154 7.79867 0.01 1 11 0
3988 287.319 7.79867 0.01 1 11 0
4008 325.129 8.27171 0.01 1 112 0
4044 290.379 7.76896 0.01 1 10 0
4075 308.265 7.92297 0.01 1 72 0
4121 307.204 7.71144 0.01 1 72 0
4187 307.87 8.20977 0.01 1 72 0
4201 289.625 7.69333 0.01 1 11 0
4280 292.966 7.79867 0.01 1 10 0
4319 307.669 8.20686 0.01 1 72 0
4379 289.625 7.69333 0.01 1 10 0
4421 289.625 7.69333 0.01 1 10 0
4462 325.129 8.40642 0.01 1 112 0
4543 308.074 8.39663 0.01 1 72 0
4558 308.549 7.77927 0.01 1 72 0
4589 289.643 7.69333 0.01 1 10 0
4638 287.319 7.79867 0.01 1 11 0
4639 289.643 7.67867 0.01 1 11 0
4656 292.154 7.79867 0.01 1 11 0
4685 290.379 7.976 0.01 1 11 0
4697 309.303 7.96103 0.01 1 72 0
4715 309.303 7.96103 0.01 1 72 0
4813 312.482 7.97161 0.01 1 72 0
4815 289.625 7.69333 0.01 1 10 0
4816 307.292 8.25616 0.01 1 72 0
4847 289.625 7.69333 0.01 1 11 0
4853 289.625 7.60618 0.01 1 11 0
4856 287.171 7.69333 0.01 1 9 0
4967 289.625 7.69333 0.01 1 11 0
5031 289.625 7.69333 0.01 1 10 0
5049 310.081 7.95685 0.01 1 72 0
5084 288.825 7.79867 0.01 1 10 0
5102 289.625 7.8303 0.01 1 11 0
5170 310.081 7.95685 0.01 1 72 0
5211 289.625 7.69333 0.01 1 11 0
5240 289.625 7.69333 0.01 1 11 0
5248 307.669 8.20686 0.01 1 72 0
5347 289.625 7.69333 0.01 1 11 0
5407 289.625 7.69333 0.01 1 11 0
5443 292.154 7.79867 0.01 1 10 0
5482 290.743 7.79867 0.01 1 11 0
5501 289.625 7.69333 0.01 1 11 0
5545 289.625 7.64576 0.01 1 9 0
5642 289.625 7.69333 0.01 1 11 0
5669 289.643 7.67867 0.01 1 11 0
5674 308.936 7.95685 0.01 1 72 0
5679 309.006 7.83104 0.01 1 72 0
5695 289.625 7.69333 0.01 1 9 0
5734 287.319 7.79867 0.01 1 10 0
5837 312.482 7.97161 0.01 1 72 0
5867 311.886 8.02741 0.01 1 72 0
6052 309.303 7.96103 0.01 1 72 0
6109 308.935 7.99431 0.01 1 72 0
6157 326.169 8.40642 0.01 1 113 0
6231 289.625 7.69333 0.01 1 9 0
6338 289.973 7.69333 0.01 1 11 0
6393 308.567 7.84459 0.01 1 72 0
6448 289.625 7.69333 0.01 1 10 0
6470 289.625 7.69333 0.01 1 10 0
6500 289.625 7.69333 0.01 1 10 0
6505 311.393 7.95685 0.01 1 72 0
6525 289.625 7.69333 0.01 1 10 0
6528 289.625 7.69333 0.01 1 10 0
6558 289.625 7.69333 0.01 1 10 0
6588 290.116 7.79867 0.01 1 11 0
6607 308.723 8.11725 0.01 1 72 0
6627 307.669 8.20686 0.01 1 72 0
6630 308.074 8.39663 0.01 1 72 0
6638 289.625 7.69333 0.01 1 10 0
6683 289.625 7.60618 0.01 1 10 0
6712 289.625 7.69333 0.01 1 9 0
6728 325.129 8.27171 0.01 1 112 0
6770 289.625 7.69333 0.01 1 11 0
6785 289.625 7.79867 0.01 1 11 0
6852 326.169 8.40642 0.01 1 113 0
6895 310.317 7.59932 0.01 1 72 0
6927 289.625 7.82191 0.01 1 11 0
6950 292.154 7.79867 0.01 1 11 0
6986 289.973 7.69333 0.01 1 11 0
7021 289.625 7.69333 0.01 1 11 0
7027 289.625 7.69333 0.01 1 9 0
7042 326.169 8.40642 0.01 1 113 0
7069 309.039 8.00575 0.01 1 72 0
7163 287.171 7.69333 0.01 1 10 0
7186 289.625 7.69333 0.01 1 11 0
7194 289.76 7.79867 0.01 1 11 0
7203 289.625 7.69333 0.01 1 11 0
7315 289.625 7.69333 0.01 1 11 0
7328 307.975 7.45346 0.01 1 72 0
7356 289.625 7.69333 0.01 1 9 0
7361 289.643 7.67867 0.01 1 10 0
7373 290.379 7.79867 0.01 1 11 0
7405 308.935 7.88903 0.01 1 72 0
7452 308.936 7.97161 0.01 1 72 0
7462 292.787 7.79867 0.01 1 11 0
7463 289.643 7.69333 0.01 1 10 0
7494 289.625 7.69333 0.01 1 11 0
7504 308.074 8.39663 0.01 1 72 0
7510 289.625 7.79268 0.01 1 11 0
7560 289.625 7.95443 0.01 1 11 0
7576 307.812 7.79246 0.01 1 72 0
7578 288.052 7.69333 0.01 1 11 0
7598 288.052 7.69333 0.01 1 11 0
7701 289.625 7.69333 0.01 1 10 0
7719 289.625 7.69333 0.01 1 10 0
7737 289.973 7.69333 0.01 1 11 0
7927 326.169 8.40642 0.01 1 113 0
7946 292.154 7.79867 0.01 1 11 0
7978 289.625 7.69333 0.01 1 10 0
8021 323.746 8.40642 0.01 1 112 0
8040 289.625 7.69333 0.01 1 10 0
8059 289.625 7.69333 0.01 1 11 0
8099 309.006 7.83104 0.01 1 72 0
8111 289.625 7.69333 0.01 1 11 0
8138 289.625 7.69333 0.01 1 11 0
8279 289.997 7.69333 0.01 1 11 -0.00480327
8282 326.326 8.40642 0.01 1 112 0
8283 289.76 7.79867 0.01 1 11 -0.00177005
8299 289.625 7.69333 0.01 1 11 0
8375 312.207 8.37269 0.01 1 72 0
8418 289.625 7.69486 0.01 1 11 0
8451 292.154 7.79867 0.01 1 11 0
8454 290.116 7.79867 0.01 1 11 0
8465 289.625 7.58627 0.01 1 10 0
8510 325.129 8.40642 0.01 1 112 0
8562 289.625 7.69333 0.01 1 10 0
8670 289.625 7.69333 0.01 1 9 0
8679 325.334 8.40642 0.01 1 113 0
8713 290.379 7.79867 0.01 1 11 0
8734 290.379 7.7067 0.01 1 10 0
8779 289.625 7.69333 0.01 1 10 0
8840 289.973 7.69333 0.01 1 11 0
8868 309.006 7.83104 0.01 1 72 0
8884 288.825 7.79867 0.01 1 11 0
8907 289.973 7.69333 0.01 1 11 0
8989 325.129 8.27171 0.01 1 112 0
9031 289.159 7.84003 0.01 1 11 0
9046 290.379 7.79867 0.01 1 11 0
9094 289.625 7.69333 0.01 1 11 0
9112 290.379 7.79867 0.01 1 11 0
9233 290.116 7.79867 0.01 1 11 0
9295 289.625 7.62446 0.01 1 11 -0.00131279
9317 289.625 7.69333 0.01 1 11 0
9332 311.886 8.02741 0.01 1 72 0
9379 308.567 7.84459 0.01 1 72 0
9389 289.625 7.69333 0.01 1 10 0
9415 289.643 7.69333 0.01 1 9 0
9486 307.669 8.20686 0.01 1 72 0
