max_pf 85 min_pf 44
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
21 0.543755 -0.00107953 -0.0122292 0.01 60 60 0 0 0
25 0.554982 -0.00104551 -0.0165673 0.01 60 60 0 0 0
48 0.535468 -0.00110464 -0.00975393 0.01 83 83 0 0 0
50 0.53334 -0.00111109 -0.0165673 0.01 60 60 0 0 0
53 0.550098 -0.00106031 -0.0666486 0.01 45 45 0 0 0
62 0.540657 -0.00108892 -0.016941 0.01 60 60 0 0 0
65 0.554978 -0.00104552 -0.00975393 0.01 84 84 0 0 0
70 0.554315 -0.00104753 -0.00975393 0.01 83 83 0 0 0
81 0.530344 -0.00112017 -0.0260922 0.01 60 60 0 0 0
95 0.546954 -0.00106984 -0.00856582 0.01 60 60 0.00180185 -0.00201809 0
107 0.550098 -0.00106031 -0.0666486 0.01 45 45 0 0 0
116 0.550098 -0.00106031 -0.0666486 0.01 45 45 0 0 0
117 0.550098 -0.00106031 -0.0666486 0.01 45 45 0 0 0
122 0.550098 -0.00106031 -0.0666486 0.01 45 45 0 0 0
126 0.55053 -0.001059 -0.0666486 0.01 46 46 0 0 0
131 0.545287 -0.00107489 -0.0230629 0.01 44 44 0 0 0
134 0.560563 -0.0010286 -0.0666486 0.01 46 46 0 0 0
167 0.550098 -0.00106031 -0.0666486 0.01 46 46 0 0 0
171 0.550098 -0.00106031 -0.0666486 0.01 45 46 0 0 0
172 0.530344 -0.00112017 -0.025651 0.01 60 60 0 0 0
176 0.535468 -0.00110464 -0.00975393 0.01 83 83 0 0 0
183 0.550098 -0.00106031 -0.0666486 0.01 46 46 0 0 0
199 0.535468 -0.00110464 -0.0182476 0.01 83 83 0 0 0
201 0.554315 -0.00104753 -0.00975393 0.01 83 83 0 0 0
202 0.550098 -0.00106031 -0.0666486 0.01 46 46 0 0 0
203 0.550098 -0.00106031 -0.0666486 0.01 46 46 0 0 0
206 0.546309 -0.00107179 -0.0666486 0.01 46 46 0 0 0
207 0.546849 -0.00107016 -0.0666486 0.01 46 47 0 0 0
216 0.550098 -0.00106031 -0.0666486 0.01 46 46 0 0 0
217 0.551222 -0.0010569 -0.0666486 0.01 45 45 0 0 0
220 0.537902 -0.00109727 -0.025651 0.01 60 60 0 0 0
228 0.535468 -0.00110464 -0.0110935 0.01 83 83 0 0 0
237 0.550098 -0.00106031 -0.0666486 0.01 46 46 0 0 0
252 0.560563 -0.0010286 -0.0666486 0.01 45 45 0 0 0
260 0.552416 -0.00105329 -0.00621581 0.01 60 60 0 0 0
266 0.542184 -0.00108429 -0.0295327 0.01 60 60 0 0 0
267 0.535468 -0.00110464 -0.00975393 0.01 83 83 0 0 0
282 0.535468 -0.00110464 -0.00975393 0.01 84 84 0 0 0
292 0.527796 -0.00112789 -0.025651 0.01 60 60 0 0 0
297 0.530344 -0.00112017 -0.0260922 0.01 60 60 0 0 0
311 0.550098 -0.00106031 -0.0666486 0.01 46 45 0 0 0
312 0.550098 -0.00106031 -0.0666486 0.01 46 46 0 0 0
324 0.550098 -0.00106031 -0.0666486 0.01 46 46 0 0 0
326 0.548457 -0.00106528 -0.0788807 0.01 46 46 -0.00201993 0 -0.0122321
328 0.550098 -0.00106031 -0.0666486 0.01 46 46 0 0 0
335 0.535468 -0.00110464 -0.00975393 0.01 84 84 0 0 0
339 0.550098 -0.00106031 -0.0666486 0.01 46 46 0 0 0
341 0.527796 -0.00112789 -0.025651 0.01 60 60 0 0 0
343 0.554978 -0.00104552 -0.00975393 0.01 84 84 0 0 0
350 0.550098 -0.00106031 -0.0666486 0.01 45 45 0 0 0
359 0.550098 -0.00106031 -0.0666486 0.01 46 46 0 0 0
373 0.525953 -0.00113348 -0.00975393 0.01 84 84 0 0 0
383 0.567121 -0.00100873 -0.025651 0.01 60 61 0 0 0
404 0.559348 -0.00103228 -0.0230629 0.01 46 46 0 0 0
413 0.620357 -0.000847403 -0.0807619 0.01 46 48 0 0 0
419 0.550098 -0.00106031 -0.0666486 0.01 46 45 0 0 0
429 0.535468 -0.00110464 -0.00975393 0.01 84 84 0 0 0
440 0.543561 -0.00108012 -0.0287583 0.01 60 60 0 0 0
448 0.535468 -0.00110464 -0.00113585 0.01 83 83 0 0 0
450 0.518409 -0.00115634 -0.0378934 0.01 60 60 0 0 0
