max_pf 69 min_pf 51
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
4 0.625936 -0.000830498 -0.0291937 0.01 68 68 0 0 0
5 0.583966 -0.00095768 -0.0937823 0.01 60 60 0 0 0
10 0.625936 -0.000830498 -0.0291937 0.01 67 67 0 0 0
20 0.578173 -0.000975233 -0.0693909 0.01 53 53 0 0 0
21 0.593119 -0.000929943 -0.0542005 0.01 67 67 0 0 0
25 0.551124 -0.0010572 -0.0939586 0.01 53 53 0 0 0
34 0.538419 -0.0010957 -0.0937911 0.01 60 60 0 0 0
39 0.559189 -0.00103276 -0.0768883 0.01 60 61 0 0 0
45 0.625936 -0.000830498 -0.0210746 0.01 68 68 0 0 0
50 0.628533 -0.000822627 -0.0390133 0.01 68 68 0 0 0
51 0.532383 -0.00111399 -0.0939586 0.01 53 53 0 0 0
55 0.548008 -0.00106664 -0.0936723 0.01 60 60 0 0 0
62 0.56026 -0.00102951 -0.0937911 0.01 60 60 0 0 0
63 0.681729 -0.000661427 -0.0623632 0.01 60 60 0 0 0
69 0.628533 -0.000822627 -0.021444 0.01 69 69 0 0 0
77 0.558248 -0.00103561 -0.0848542 0.01 53 53 0 0 0
83 0.60469 -0.00089488 -0.077602 0.01 60 61 0 0 0
87 0.545977 -0.0010728 -0.0937911 0.01 60 60 0 0 0
107 0.551124 -0.0010572 -0.0939586 0.01 53 53 0 0 0
136 0.636578 -0.000798248 -0.0291937 0.01 68 68 -0.00784865 0.0106425 0
140 0.532383 -0.00111399 -0.0939586 0.01 53 53 0 0 0
151 0.551124 -0.0010572 -0.0939586 0.01 53 53 0 0 0
154 0.565952 -0.00101227 -0.0939586 0.01 52 52 0 0 0
165 0.625936 -0.000830498 -0.0210746 0.01 67 67 0 0 0
173 0.551124 -0.0010572 -0.083915 0.01 53 53 0 0 0
174 0.551124 -0.0010572 -0.0939586 0.01 53 53 0 0 0
175 0.593119 -0.000929943 -0.0542005 0.01 67 67 0 0 0
178 0.578173 -0.000975233 -0.0693909 0.01 53 53 0 0 0
185 0.560396 -0.0010291 -0.0956844 0.01 60 60 0 0 0
188 0.617098 -0.000857278 -0.0180314 0.01 67 67 0 0 0
189 0.625936 -0.000830498 -0.0291937 0.01 68 68 0 0 0
191 0.565952 -0.00101227 -0.0939586 0.01 53 52 0 0 0
193 0.565952 -0.00101227 -0.0939586 0.01 52 52 0 0 0
195 0.625936 -0.000830498 -0.0291937 0.01 68 68 0 0 0
201 0.540019 -0.00109085 -0.0936723 0.01 60 60 0 0 0
211 0.544344 -0.00107775 -0.0936723 0.01 60 60 0.00313246 -0.0036639 0
212 0.578173 -0.000975233 -0.0693909 0.01 53 53 0 0 0
215 0.593119 -0.000929943 -0.0542005 0.01 67 67 0 0 0
220 0.555982 -0.00104248 -0.0902047 0.01 52 52 0 0 0
233 0.593119 -0.000929943 -0.0542005 0.01 67 66 0 0 0
241 0.627735 -0.000825045 -0.021444 0.01 68 68 0 0 0
244 0.551124 -0.0010572 -0.0939586 0.01 53 53 0 0 0
255 0.610715 -0.000876621 -0.0180314 0.01 67 67 0 0 0
262 0.585861 -0.000951936 -0.122292 0.01 60 59 0 0 0
267 0.551124 -0.0010572 -0.0939586 0.01 53 53 0 0 0
270 0.575173 -0.000984325 -0.0774279 0.01 60 60 0 0 0
271 0.598722 -0.000912964 -0.0474427 0.01 67 67 0 0 0
274 0.601676 -0.000904011 -0.0886719 0.01 60 60 0 0 0
275 0.548008 -0.00106664 -0.0936723 0.01 60 59 0 0 0
277 0.625936 -0.000830498 -0.0291937 0.01 68 68 0 0 0
283 0.625936 -0.000830498 -0.0291937 0.01 68 68 0 0 0
288 0.578173 -0.000975233 -0.0774279 0.01 60 61 0 0 0
300 0.565952 -0.00101227 -0.0939586 0.01 52 53 0 0 0
301 0.555982 -0.00104248 -0.0902047 0.01 53 52 0 0 0
302 0.578173 -0.000975233 -0.0693909 0.01 53 53 0 0 0
321 0.5806 -0.000967879 -0.0774279 0.01 60 60 0 0 0
325 0.555982 -0.00104248 -0.0902047 0.01 52 52 0 0 0
330 0.571694 -0.000994867 -0.104685 0.01 60 60 0 0 0
