max_pf 73 min_pf 48
individual DHm DSm DCp disp_rate patch_no b_patch_no mut_eff DDHm DDCp
10 0.558973 -0.00103342 -0.0947987 0.01 50 50 0 0 0
13 0.524932 -0.00113657 -0.0443114 0.01 72 72 0 0 0
16 0.558973 -0.00103342 -0.105522 0.01 50 50 -0.000515863 0 -0.0107237
28 0.558973 -0.00103342 -0.0947987 0.01 48 48 0 0 0
39 0.560978 -0.00102734 -0.0921228 0.01 60 60 -0.0156744 0.0186352 0
42 0.539186 -0.00109338 -0.029168 0.01 60 60 0 0 0
43 0.558973 -0.00103342 -0.0947987 0.01 49 50 0 0 0
45 0.556747 -0.00104016 -0.0947987 0.01 50 50 0 0 0
49 0.558973 -0.00103342 -0.0947987 0.01 50 50 0 0 0
54 0.524932 -0.00113657 -0.0394358 0.01 71 72 0 0 0
56 0.564449 -0.00101682 -0.0203302 0.01 60 60 0 0 0
58 0.524932 -0.00113657 -0.0443114 0.01 72 72 0 0 0
64 0.539186 -0.00109338 -0.029168 0.01 60 60 0 0 0
74 0.524932 -0.00113657 -0.0443114 0.01 72 72 0 0 0
76 0.524932 -0.00113657 -0.0443114 0.01 71 71 0 0 0
93 0.535943 -0.0011032 -0.0240357 0.01 60 61 0 0 0
104 0.558973 -0.00103342 -0.0947987 0.01 50 50 0 0 0
105 0.542905 -0.00108211 -0.0443114 0.01 71 71 0 0 0
107 0.548288 -0.00106579 -0.025463 0.01 60 60 0 0 0
111 0.524932 -0.00113657 -0.0443114 0.01 71 70 0 0 0
119 0.52376 -0.00114012 -0.0443114 0.01 71 71 0 0 0
145 0.59242 -0.000932062 -0.0305947 0.01 60 60 0 0 0
153 0.524932 -0.00113657 -0.0443114 0.01 71 71 0 0 0
158 0.59242 -0.000932062 -0.039194 0.01 60 60 0 0 0
165 0.558973 -0.00103342 -0.0947987 0.01 50 50 0 0 0
174 0.540068 -0.0010907 -0.0103164 0.01 60 60 0 0 0
191 0.567763 -0.00100678 -0.0727915 0.01 48 48 0 0 0
192 0.504413 -0.00119875 -0.0614058 0.01 60 59 0 0 0
195 0.557248 -0.00103864 -0.0240357 0.01 60 60 0 0 0
200 0.536722 -0.00110084 -0.100868 0.01 60 60 0 0 0
203 0.504413 -0.00119875 -0.0570685 0.01 60 60 0 0 0
204 0.55992 -0.00103055 -0.0849427 0.01 60 60 0 0 0
213 0.598457 -0.000913768 -0.0259628 0.01 60 60 0 0 0
223 0.568404 -0.00100484 -0.100868 0.01 60 60 0 0 0
225 0.567763 -0.00100678 -0.0727915 0.01 50 50 0 0 0
226 0.524932 -0.00113657 -0.0142918 0.01 72 72 0.0604034 0 0.0300196
234 0.524932 -0.00113657 -0.0443114 0.01 71 71 0 0 0
235 0.524932 -0.00113657 -0.0443114 0.01 72 72 0 0 0
236 0.558973 -0.00103342 -0.0947987 0.01 50 50 0 0 0
256 0.556747 -0.00104016 -0.0947987 0.01 50 50 0 0 0
269 0.524932 -0.00113657 -0.0443114 0.01 71 71 0 0 0
272 0.558973 -0.00103342 -0.0947987 0.01 50 50 0 0 0
279 0.55483 -0.00104597 -0.0282794 0.01 60 60 0 0 0
284 0.524932 -0.00113657 -0.0443114 0.01 72 72 0 0 0
294 0.524932 -0.00113657 -0.0443114 0.01 73 72 0 0 0
298 0.508741 -0.00118563 -0.00216276 0.01 60 60 0 0 0
335 0.524932 -0.00113657 -0.0443114 0.01 72 72 0 0 0
339 0.524932 -0.00113657 -0.0378152 0.01 71 71 0 0 0
